id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,lat,long
wu4TIGTmaM4JoC27K9hskA,the-brickyard-pub-los-angeles-3,The Brickyard Pub,https://s3-media4.fl.yelpcdn.com/bphoto/bKPsU0RbTy8DEM0aiRS5hw/o.jpg,False,https://www.yelp.com/biz/the-brickyard-pub-los-angeles-3?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,115,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'poolhalls', 'title': 'Pool Halls'}]",4.5,"{'latitude': 34.1042076559106, 'longitude': -118.330657577784}",[],$$,"{'address1': '1810 N Wilcox Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['1810 N Wilcox Ave', 'Los Angeles, CA 90028']}",+13234656356,(323) 465-6356,4815.311012649997,34.1042076559106,-118.330657577784
cT8ZwfMQwIEKGIvnKgkvlw,los-balcones-los-angeles,Los Balcones,https://s3-media3.fl.yelpcdn.com/bphoto/KIJaJPffQs0KUaW1QbDi8w/o.jpg,False,https://www.yelp.com/biz/los-balcones-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,467,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 34.09592, 'longitude': -118.32643}","['delivery', 'pickup', 'restaurant_reservation']",$$,"{'address1': '1360 Vine St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['1360 Vine St', 'Los Angeles, CA 90028']}",+13238719600,(323) 871-9600,3861.446702755794,34.09592,-118.32643
l6HC0Y2adFMyV62rew9QCA,sonnys-hideaway-los-angeles,Sonny's Hideaway,https://s3-media2.fl.yelpcdn.com/bphoto/Ew4GEVwJWMEQ9qdRHkrR4g/o.jpg,False,https://www.yelp.com/biz/sonnys-hideaway-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,386,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 34.1209296, 'longitude': -118.2033854}",['delivery'],$$,"{'address1': '5137 York Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90042', 'country': 'US', 'state': 'CA', 'display_address': ['5137 York Blvd', 'Los Angeles, CA 90042']}",+13232552000,(323) 255-2000,12712.197097600905,34.1209296,-118.2033854
i_Y-EE1LkKStw9BTUJ0eCA,alamo-drafthouse-cinema-downtown-los-angeles-los-angeles-2,Alamo Drafthouse Cinema Downtown Los Angeles,https://s3-media1.fl.yelpcdn.com/bphoto/FfJW5X0lwp7C-PLJhl0owQ/o.jpg,False,https://www.yelp.com/biz/alamo-drafthouse-cinema-downtown-los-angeles-los-angeles-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,222,"[{'alias': 'movietheaters', 'title': 'Cinema'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'dinnertheater', 'title': 'Dinner Theater'}]",4.0,"{'latitude': 34.04809, 'longitude': -118.25894333}",[],$$,"{'address1': '700 W 7th St', 'address2': 'Unit 240', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90017', 'country': 'US', 'state': 'CA', 'display_address': ['700 W 7th St', 'Unit 240', 'Los Angeles, CA 90017']}",+12132179027,(213) 217-9027,5953.566234723725,34.04809,-118.25894333
_scyeSaiNrtw5WQfpvphpA,ladurée-the-grove-los-angeles-3,Ladurée The Grove,https://s3-media2.fl.yelpcdn.com/bphoto/7Lg6d95c9KV3nyvGq1EANQ/o.jpg,False,https://www.yelp.com/biz/ladur%C3%A9e-the-grove-los-angeles-3?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,656,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 34.0721062944374, 'longitude': -118.357233170036}",['delivery'],$$,"{'address1': '189 The Grove Dr', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['189 The Grove Dr', 'Los Angeles, CA 90036']}",+13234560282,(323) 456-0282,3503.3853462344864,34.0721062944374,-118.357233170036
hnTTd5XfwSoj7gI7Bl7r9A,hill-street-bar-and-restaurant-los-angeles,Hill Street Bar & Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/eENkILSjW4jrOUC454emwg/o.jpg,False,https://www.yelp.com/biz/hill-street-bar-and-restaurant-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,151,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 34.05273, 'longitude': -118.24769}","['delivery', 'pickup']",$$,"{'address1': '200 S Hill St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['200 S Hill St', 'Los Angeles, CA 90012']}",+18664455781,(866) 445-5781,6858.453110509326,34.05273,-118.24769
NoKYErEO07D0COkPenL10w,the-short-stop-los-angeles,The Short Stop,https://s3-media4.fl.yelpcdn.com/bphoto/X2pXiJSzwN2ju7YBQT-JVw/o.jpg,False,https://www.yelp.com/biz/the-short-stop-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,890,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",3.5,"{'latitude': 34.0752952, 'longitude': -118.2536317}",[],$,"{'address1': '1455 W Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['1455 W Sunset Blvd', 'Los Angeles, CA 90026']}",+12134824942,(213) 482-4942,6435.349811098436,34.0752952,-118.2536317
-8F6d4PIG2Q7mFpvHaS3MA,melody-lounge-los-angeles,Melody Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/WkfCoIGSk_uDxim409mghw/o.jpg,False,https://www.yelp.com/biz/melody-lounge-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,211,"[{'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 34.0655981, 'longitude': -118.2382151}",[],$$,"{'address1': '939 N Hill St', 'address2': None, 'address3': None, 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['939 N Hill St', 'Los Angeles, CA 90012']}",,,7673.797037324837,34.0655981,-118.2382151
tpuL09bHpMYICdmhVWUYEA,strikezon-los-angeles-6,Strikezon,https://s3-media2.fl.yelpcdn.com/bphoto/vcnZUr09sLIwVs5aOCn5Rg/o.jpg,False,https://www.yelp.com/biz/strikezon-los-angeles-6?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,88,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'battingcages', 'title': 'Batting Cages'}]",4.5,"{'latitude': 34.06231, 'longitude': -118.29753}",[],$$,"{'address1': '3377 Wilshire Blvd', 'address2': 'Ste 205-208', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90010', 'country': 'US', 'state': 'CA', 'display_address': ['3377 Wilshire Blvd', 'Ste 205-208', 'Los Angeles, CA 90010']}",+12138056037,(213) 805-6037,2199.6017520510145,34.06231,-118.29753
FIgqdyKBNWs0vIRblFTkqg,cafe-brass-monkey-los-angeles,Cafe Brass Monkey,https://s3-media2.fl.yelpcdn.com/bphoto/vovEI7Z0pr2enAqdm3Dn-Q/o.jpg,False,https://www.yelp.com/biz/cafe-brass-monkey-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,797,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",3.5,"{'latitude': 34.0611390147967, 'longitude': -118.298897561377}",[],$$,"{'address1': '659 S Mariposa Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90005', 'country': 'US', 'state': 'CA', 'display_address': ['659 S Mariposa Ave', 'Los Angeles, CA 90005']}",+12133817047,(213) 381-7047,2071.700242892259,34.0611390147967,-118.298897561377
wPNoWhizJYe-YTsL9QeUaw,jalapeño-petes-los-angeles-2,Jalapeño Pete's,https://s3-media1.fl.yelpcdn.com/bphoto/Armo5QzeV7507rkgeWWjDw/o.jpg,False,https://www.yelp.com/biz/jalape%C3%B1o-petes-los-angeles-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,401,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 34.14019, 'longitude': -118.38554}","['delivery', 'pickup']",$$,"{'address1': '11618 Ventura Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '91604', 'country': 'US', 'state': 'CA', 'display_address': ['11618 Ventura Blvd', 'Los Angeles, CA 91604']}",+18185794264,(818) 579-4264,10550.474845706569,34.14019,-118.38554
mzO5Ib2H4ffBmr5jpNDeQg,the-echo-los-angeles,The Echo,https://s3-media1.fl.yelpcdn.com/bphoto/sVngOeedChtaHcssybhVsg/o.jpg,False,https://www.yelp.com/biz/the-echo-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,431,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",3.5,"{'latitude': 34.0775756835938, 'longitude': -118.260078430176}",[],$$,"{'address1': '1822 W Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['1822 W Sunset Blvd', 'Los Angeles, CA 90026']}",+12134138200,(213) 413-8200,5922.210365317079,34.0775756835938,-118.260078430176
0CNeHgBvdcPiQ3o5X3U2uQ,the-debonair-cigar-lounge-los-angeles,The Debonair Cigar Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/r33q6scelTDZNNCQJNcpNw/o.jpg,False,https://www.yelp.com/biz/the-debonair-cigar-lounge-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,64,"[{'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}, {'alias': 'cigarbars', 'title': 'Cigar Bars'}]",5.0,"{'latitude': 34.0547115, 'longitude': -118.3439922}",[],$$,"{'address1': '1111 S La Brea Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['1111 S La Brea Ave', 'Los Angeles, CA 90019']}",+13234244012,(323) 424-4012,2218.6193852942215,34.0547115,-118.3439922
XM2w74kjHQNixim6Mu9Bkg,blipsy-bar-los-angeles,Blipsy Bar,https://s3-media2.fl.yelpcdn.com/bphoto/dhMDXB0sbMo8axICnbSfHA/o.jpg,False,https://www.yelp.com/biz/blipsy-bar-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,371,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'arcades', 'title': 'Arcades'}]",3.5,"{'latitude': 34.0777401, 'longitude': -118.3092949}",[],$,"{'address1': '369 N Western Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['369 N Western Ave', 'Los Angeles, CA 90004']}",+13234617067,(323) 461-7067,2114.8885111300065,34.0777401,-118.3092949
PnQdOlJG3ErVz4W-HH-0Dg,vespaio-los-angeles-6,Vespaio,https://s3-media3.fl.yelpcdn.com/bphoto/Ga10YcbezCOFzqLo6u1Qng/o.jpg,False,https://www.yelp.com/biz/vespaio-los-angeles-6?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,684,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 34.0538862751801, 'longitude': -118.250720304946}",['delivery'],$$,"{'address1': '225 S Grand Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['225 S Grand Ave', 'Los Angeles, CA 90012']}",+12132217244,(213) 221-7244,6565.4818597553885,34.0538862751801,-118.250720304946
UvjGRrHmduvKqAwHOfYP6g,colorado-wine-company-los-angeles-2,Colorado Wine Company,https://s3-media2.fl.yelpcdn.com/bphoto/_l_KQ_a11eO-mSMrJyKB3g/o.jpg,False,https://www.yelp.com/biz/colorado-wine-company-los-angeles-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,211,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 34.139657, 'longitude': -118.216443}",[],$$,"{'address1': '2305 Colorado Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90041', 'country': 'US', 'state': 'CA', 'display_address': ['2305 Colorado Blvd', 'Los Angeles, CA 90041']}",+13234781985,(323) 478-1985,12988.913312056815,34.139657,-118.216443
ZjyeOHysck95OOMGARB2Qw,2nd-street-cigar-lounge-los-angeles-3,2nd Street Cigar Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/YGiP006HomYFBr4FnhVC1g/o.jpg,False,https://www.yelp.com/biz/2nd-street-cigar-lounge-los-angeles-3?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,134,"[{'alias': 'cigarbars', 'title': 'Cigar Bars'}]",4.5,"{'latitude': 34.0513773, 'longitude': -118.245269}",[],$$,"{'address1': '124 W 2nd St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['124 W 2nd St', 'Los Angeles, CA 90012']}",+12134524416,(213) 452-4416,7103.011825005282,34.0513773,-118.245269
Evi45sCTHEVUbJ1j_iNGgg,shaquille-s-los-angeles,Shaquille’s,https://s3-media2.fl.yelpcdn.com/bphoto/LpuzuWFm-dnAU-TDMaIFZw/o.jpg,False,https://www.yelp.com/biz/shaquille-s-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,748,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 34.04489, 'longitude': -118.2641735}",['delivery'],,"{'address1': '800 W Olympic Blvd', 'address2': 'Ste A150', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['800 W Olympic Blvd', 'Ste A150', 'Los Angeles, CA 90015']}",+12137467427,(213) 746-7427,5471.144432153254,34.04489,-118.2641735
tNIcUeVgXZk2jvpPTMhV2w,claytons-public-house-los-angeles-2,Clayton's Public House,https://s3-media3.fl.yelpcdn.com/bphoto/6QZdwOmGn9Sl-rq5rL9Qsw/o.jpg,False,https://www.yelp.com/biz/claytons-public-house-los-angeles-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,294,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 34.04676, 'longitude': -118.25099}",['delivery'],$$,"{'address1': '541 S Spring St', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['541 S Spring St', 'Los Angeles, CA 90013']}",+12138634327,(213) 863-4327,6720.4721304484265,34.04676,-118.25099
bi95XObe3hmrpYAu2eJxgQ,the-roost-los-angeles,The Roost,https://s3-media4.fl.yelpcdn.com/bphoto/K-DMPlzOUf-mXScIQHJIIw/o.jpg,False,https://www.yelp.com/biz/the-roost-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,329,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 34.12422, 'longitude': -118.2665}","['delivery', 'pickup']",$,"{'address1': '3100 Los Feliz Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90039', 'country': 'US', 'state': 'CA', 'display_address': ['3100 Los Feliz Blvd', 'Los Angeles, CA 90039']}",+13236647272,(323) 664-7272,8607.846029707278,34.12422,-118.2665
n-wr69BDZE6n-EE-lZQd2Q,the-mexican-village-los-angeles-2,The Mexican Village,https://s3-media1.fl.yelpcdn.com/bphoto/yKaHqhaQn6YkGjS_n0QKbQ/o.jpg,False,https://www.yelp.com/biz/the-mexican-village-los-angeles-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,349,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 34.076, 'longitude': -118.28846}","['delivery', 'pickup']",$$,"{'address1': '3668 Beverly Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['3668 Beverly Blvd', 'Los Angeles, CA 90004']}",+12133850479,(213) 385-0479,3430.4439800150153,34.076,-118.28846
ma3MRxILFJZW9Ffr3CkAcQ,mister-os-los-angeles,Mister O's,https://s3-media3.fl.yelpcdn.com/bphoto/9RtIYeRILj5aZLAv_ZPe3g/o.jpg,False,https://www.yelp.com/biz/mister-os-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,224,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 34.14217, 'longitude': -118.39046}","['delivery', 'pickup']",,"{'address1': '11838 Ventura Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '91604', 'country': 'US', 'state': 'CA', 'display_address': ['11838 Ventura Blvd', 'Los Angeles, CA 91604']}",+18183583839,(818) 358-3839,11001.773950614273,34.14217,-118.39046
AGyxcozRYuFPpRD-nBRu0Q,pasta-sisters-culver-city-culver-city,Pasta Sisters - Culver City,https://s3-media3.fl.yelpcdn.com/bphoto/mbyx4UJR1cggXByjsiZoTA/o.jpg,False,https://www.yelp.com/biz/pasta-sisters-culver-city-culver-city?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,1122,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 34.030029, 'longitude': -118.383983}","['delivery', 'pickup']",$$,"{'address1': '3280 Helms Ave', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['3280 Helms Ave', 'Culver City, CA 90232']}",+14246034503,(424) 603-4503,6747.68937235514,34.030029,-118.383983
MW8mtVpuEiGDRAznNGqTaA,bar-verde-nordstrom-los-angeles,Bar Verde,https://s3-media3.fl.yelpcdn.com/bphoto/RNIrzLghu77-f7aDvK8PUg/o.jpg,False,https://www.yelp.com/biz/bar-verde-nordstrom-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,331,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 34.071373, 'longitude': -118.35686892271}",['delivery'],$$,"{'address1': '189 The Grove Dr', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['189 The Grove Dr', 'Los Angeles, CA 90036']}",+13239001610,(323) 900-1610,3445.1802621294114,34.071373,-118.35686892271
-uh8qbFNBVSrZXKrOxIKCQ,cabo-wabo-cantina-los-angeles-2,Cabo Wabo Cantina,https://s3-media1.fl.yelpcdn.com/bphoto/ToQL7tJHE9oM0rX3x1xCkg/o.jpg,False,https://www.yelp.com/biz/cabo-wabo-cantina-los-angeles-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,595,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 34.102726, 'longitude': -118.33947}",['pickup'],$$,"{'address1': '6801 Hollywood Blvd', 'address2': 'Fl 4', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6801 Hollywood Blvd', 'Fl 4', 'Los Angeles, CA 90028']}",+13238601881,(323) 860-1881,4868.092838777501,34.102726,-118.33947
SSqYxlcmFbvAhj2CECJm-A,upstairs-bar-at-the-ace-hotel-los-angeles,Upstairs Bar at the Ace Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/mhNZOxrDcow64zK1LOmYWg/o.jpg,False,https://www.yelp.com/biz/upstairs-bar-at-the-ace-hotel-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,625,"[{'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 34.0419096, 'longitude': -118.2568325}",[],$$,"{'address1': '921 S Broadway', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['921 S Broadway', 'Los Angeles, CA 90015']}",+12136233233,(213) 623-3233,6336.572986757192,34.0419096,-118.2568325
0MbnNM2IvNWMQ1YsPfDTjQ,the-butcher-the-baker-the-cappuccino-maker-west-hollywood-2,"The Butcher, The Baker, The Cappuccino Maker",https://s3-media2.fl.yelpcdn.com/bphoto/00Tqo2WjvwLi4SUvu8Mk7A/o.jpg,False,https://www.yelp.com/biz/the-butcher-the-baker-the-cappuccino-maker-west-hollywood-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,1613,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 34.0921328, 'longitude': -118.3805803}","['delivery', 'pickup']",$$,"{'address1': '8653 W Sunset Blvd', 'address2': '', 'address3': None, 'city': 'West Hollywood', 'zip_code': '90069', 'country': 'US', 'state': 'CA', 'display_address': ['8653 W Sunset Blvd', 'West Hollywood, CA 90069']}",+13103606900,(310) 360-6900,6423.609234402914,34.0921328,-118.3805803
koAIofFAgzs3ewEYJyUjgg,el-zarape-melrose-los-angeles,El Zarape Melrose,https://s3-media2.fl.yelpcdn.com/bphoto/XlQLmfq0yJKek5QxRIAqZw/o.jpg,False,https://www.yelp.com/biz/el-zarape-melrose-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,153,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,"{'latitude': 34.0836649, 'longitude': -118.305518}","['delivery', 'pickup']",$$,"{'address1': '4809 Melrose Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90029', 'country': 'US', 'state': 'CA', 'display_address': ['4809 Melrose Ave', 'Los Angeles, CA 90029']}",+13238484609,(323) 848-4609,2866.4216727151006,34.0836649,-118.305518
yZeD7zryb6cczRLCromLFA,genghis-cohen-los-angeles-2,Genghis Cohen,https://s3-media2.fl.yelpcdn.com/bphoto/flqx0Dd9lIG4hP4ZnCOh7w/o.jpg,False,https://www.yelp.com/biz/genghis-cohen-los-angeles-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,549,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 34.0845188, 'longitude': -118.3612451}","['delivery', 'pickup']",$$,"{'address1': '740 N Fairfax Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['740 N Fairfax Ave', 'Los Angeles, CA 90046']}",+13236530640,(323) 653-0640,4494.387877003736,34.0845188,-118.3612451
